product_id,product_name,sku,category,brand,price,discount_percent,stock_quantity,description,rating,is_active,created_at
7028,Laptop Model 949,SKU-107028,Laptops,Acer,660,44,166,Laptop Model 949 by Acer,1.6,TRUE,2024-01-09T07:11:55.241
7029,Keyboard Model 136,SKU-107029,Computer Accessories,Sony,71,14,956,Keyboard Model 136 by Sony,2.3,TRUE,2025-07-22T07:11:55.243
7030,Laptop Model 181,SKU-107030,Laptops,HP,1529,39,164,Laptop Model 181 by HP,4.1,TRUE,2026-01-02T07:11:55.243
7031,Smartphone Model 868,SKU-107031,Mobile Phones,Dell,395,38,184,Smartphone Model 868 by Dell,3.8,TRUE,2024-03-18T07:11:55.243
7032,Smartphone Model 611,SKU-107032,Mobile Phones,Logitech,484,14,938,Smartphone Model 611 by Logitech,2.4,TRUE,2025-08-21T07:11:55.243
7033,Tablet Model 764,SKU-107033,Tablets,Sony,957,6,289,Tablet Model 764 by Sony,4.6,TRUE,2025-06-09T07:11:55.243
7034,Laptop Model 766,SKU-107034,Laptops,Asus,2417,38,459,Laptop Model 766 by Asus,4,TRUE,2025-09-17T07:11:55.243
7035,Camera Model 234,SKU-107035,Cameras,Acer,1058,15,168,Camera Model 234 by Acer,2.9,TRUE,2023-06-20T07:11:55.243
7036,Printer Model 306,SKU-107036,Office Equipment,Lenovo,484,26,433,Printer Model 306 by Lenovo,3.6,TRUE,2024-09-10T07:11:55.243
7037,Keyboard Model 337,SKU-107037,Computer Accessories,Dell,235,11,659,Keyboard Model 337 by Dell,3,TRUE,2025-04-07T07:11:55.243
7038,Smartphone Model 658,SKU-107038,Mobile Phones,Asus,1405,23,692,Smartphone Model 658 by Asus,3.4,TRUE,2025-11-23T07:11:55.243
7039,Printer Model 753,SKU-107039,Office Equipment,Dell,631,10,5,Printer Model 753 by Dell,1,TRUE,2024-08-11T07:11:55.243
7040,Monitor Model 520,SKU-107040,Computer Accessories,Dell,201,15,151,Monitor Model 520 by Dell,1.4,TRUE,2024-11-19T07:11:55.243
7041,Tablet Model 870,SKU-107041,Tablets,Xiaomi,242,30,302,Tablet Model 870 by Xiaomi,4.4,TRUE,2025-07-14T07:11:55.243
7042,Monitor Model 588,SKU-107042,Computer Accessories,Lenovo,234,21,372,Monitor Model 588 by Lenovo,4.5,TRUE,2023-08-27T07:11:55.243
7043,Smartphone Model 122,SKU-107043,Mobile Phones,Samsung,335,36,191,Smartphone Model 122 by Samsung,2.6,TRUE,2024-03-22T07:11:55.243
7044,Printer Model 639,SKU-107044,Office Equipment,Xiaomi,802,14,119,Printer Model 639 by Xiaomi,1.2,TRUE,2025-08-28T07:11:55.243
7045,Camera Model 517,SKU-107045,Cameras,Apple,1985,25,600,Camera Model 517 by Apple,2.4,TRUE,2024-06-13T07:11:55.243
7046,Keyboard Model 833,SKU-107046,Computer Accessories,Asus,175,21,460,Keyboard Model 833 by Asus,4,TRUE,2023-08-20T07:11:55.243
7047,Printer Model 504,SKU-107047,Office Equipment,HP,164,46,666,Printer Model 504 by HP,2.4,TRUE,2024-04-26T07:11:55.243
7048,Headphone Model 506,SKU-107048,Audio,Apple,55,30,557,Headphone Model 506 by Apple,1.7,TRUE,2025-09-18T07:11:55.243
7049,Camera Model 878,SKU-107049,Cameras,Lenovo,867,2,81,Camera Model 878 by Lenovo,4.2,TRUE,2024-07-18T07:11:55.243
7050,Printer Model 902,SKU-107050,Office Equipment,Logitech,879,33,0,Printer Model 902 by Logitech,3.5,TRUE,2024-03-14T07:11:55.243
7051,Smart Watch Model 870,SKU-107051,Wearables,Lenovo,746,9,641,Smart Watch Model 870 by Lenovo,2.3,TRUE,2024-03-12T07:11:55.243
7052,Tablet Model 773,SKU-107052,Tablets,Asus,749,20,475,Tablet Model 773 by Asus,4.1,TRUE,2025-11-23T07:11:55.243
7053,Laptop Model 302,SKU-107053,Laptops,Asus,1815,17,537,Laptop Model 302 by Asus,1.2,TRUE,2023-06-19T07:11:55.243
7054,Mouse Model 366,SKU-107054,Computer Accessories,HP,209,40,163,Mouse Model 366 by HP,2.7,TRUE,2025-09-06T07:11:55.243
7055,Headphone Model 425,SKU-107055,Audio,Lenovo,408,14,944,Headphone Model 425 by Lenovo,2.4,TRUE,2024-03-07T07:11:55.243
7056,Mouse Model 855,SKU-107056,Computer Accessories,Sony,222,47,753,Mouse Model 855 by Sony,2.5,TRUE,2023-07-29T07:11:55.243
7057,Laptop Model 379,SKU-107057,Laptops,Sony,1265,6,45,Laptop Model 379 by Sony,4.8,TRUE,2023-12-01T07:11:55.243
7058,Tablet Model 687,SKU-107058,Tablets,HP,440,46,718,Tablet Model 687 by HP,4.4,TRUE,2024-02-05T07:11:55.243
7059,Printer Model 482,SKU-107059,Office Equipment,Acer,622,48,174,Printer Model 482 by Acer,1.6,TRUE,2024-11-29T07:11:55.243
7060,Mouse Model 483,SKU-107060,Computer Accessories,Sony,122,26,672,Mouse Model 483 by Sony,3.5,TRUE,2023-09-03T07:11:55.243
7061,Smartphone Model 376,SKU-107061,Mobile Phones,Dell,1433,33,863,Smartphone Model 376 by Dell,1.4,TRUE,2025-01-23T07:11:55.243
7062,Mouse Model 770,SKU-107062,Computer Accessories,HP,133,3,552,Mouse Model 770 by HP,4.1,TRUE,2025-04-09T07:11:55.243
7063,Laptop Model 593,SKU-107063,Laptops,Dell,982,10,887,Laptop Model 593 by Dell,2.5,TRUE,2025-03-06T07:11:55.243
7064,Camera Model 342,SKU-107064,Cameras,HP,2160,28,377,Camera Model 342 by HP,3.4,TRUE,2023-11-30T07:11:55.243
7065,Keyboard Model 416,SKU-107065,Computer Accessories,Logitech,208,44,88,Keyboard Model 416 by Logitech,3.7,TRUE,2024-06-29T07:11:55.243
7066,Mouse Model 260,SKU-107066,Computer Accessories,Asus,200,40,647,Mouse Model 260 by Asus,3.8,TRUE,2023-11-02T07:11:55.243
7067,Keyboard Model 436,SKU-107067,Computer Accessories,Acer,69,23,370,Keyboard Model 436 by Acer,2,TRUE,2023-07-08T07:11:55.243
7068,Tablet Model 323,SKU-107068,Tablets,Acer,1009,5,384,Tablet Model 323 by Acer,4.2,TRUE,2023-11-06T07:11:55.243
7069,Tablet Model 678,SKU-107069,Tablets,Acer,954,34,812,Tablet Model 678 by Acer,1.9,TRUE,2024-01-19T07:11:55.243
7070,Keyboard Model 632,SKU-107070,Computer Accessories,Lenovo,86,19,108,Keyboard Model 632 by Lenovo,4.7,TRUE,2024-04-09T07:11:55.243
7071,Headphone Model 291,SKU-107071,Audio,Acer,182,8,172,Headphone Model 291 by Acer,3,TRUE,2023-05-24T07:11:55.243
7072,Keyboard Model 320,SKU-107072,Computer Accessories,Apple,323,24,126,Keyboard Model 320 by Apple,3.6,TRUE,2023-11-15T07:11:55.243
7073,Mouse Model 731,SKU-107073,Computer Accessories,Asus,81,45,123,Mouse Model 731 by Asus,2.9,TRUE,2023-10-08T07:11:55.243
7074,Headphone Model 873,SKU-107074,Audio,Apple,52,0,197,Headphone Model 873 by Apple,3.8,TRUE,2024-07-03T07:11:55.243
7075,Tablet Model 867,SKU-107075,Tablets,Dell,364,4,585,Tablet Model 867 by Dell,2.7,TRUE,2024-01-21T07:11:55.243
7076,Tablet Model 826,SKU-107076,Tablets,Dell,456,27,618,Tablet Model 826 by Dell,4.2,TRUE,2025-07-19T07:11:55.243
7077,Smartphone Model 594,SKU-107077,Mobile Phones,Lenovo,916,37,159,Smartphone Model 594 by Lenovo,2.5,TRUE,2024-12-25T07:11:55.243
7078,Camera Model 224,SKU-107078,Cameras,Samsung,849,44,717,Camera Model 224 by Samsung,4.1,TRUE,2025-09-22T07:11:55.243
7079,Mouse Model 751,SKU-107079,Computer Accessories,Lenovo,149,22,426,Mouse Model 751 by Lenovo,3.2,TRUE,2023-06-13T07:11:55.243
7080,Smart Watch Model 390,SKU-107080,Wearables,Xiaomi,465,36,192,Smart Watch Model 390 by Xiaomi,2.4,TRUE,2024-08-08T07:11:55.243
7081,Keyboard Model 713,SKU-107081,Computer Accessories,Xiaomi,224,23,478,Keyboard Model 713 by Xiaomi,1.4,TRUE,2024-08-05T07:11:55.243
7082,Tablet Model 796,SKU-107082,Tablets,Asus,998,39,374,Tablet Model 796 by Asus,3.7,TRUE,2024-11-01T07:11:55.243
7083,Smartphone Model 131,SKU-107083,Mobile Phones,Logitech,1457,22,984,Smartphone Model 131 by Logitech,1.6,TRUE,2024-03-03T07:11:55.243
7084,Smart Watch Model 791,SKU-107084,Wearables,Acer,168,22,275,Smart Watch Model 791 by Acer,1.6,TRUE,2023-05-26T07:11:55.243
7085,Tablet Model 374,SKU-107085,Tablets,HP,898,26,293,Tablet Model 374 by HP,3.1,TRUE,2025-12-10T07:11:55.243
7086,Headphone Model 134,SKU-107086,Audio,Sony,303,19,502,Headphone Model 134 by Sony,1.4,TRUE,2025-06-25T07:11:55.243
7087,Smartphone Model 730,SKU-107087,Mobile Phones,Dell,910,10,213,Smartphone Model 730 by Dell,3.7,TRUE,2024-02-19T07:11:55.243
7088,Smartphone Model 667,SKU-107088,Mobile Phones,Lenovo,1179,25,901,Smartphone Model 667 by Lenovo,4.8,TRUE,2025-07-30T07:11:55.243
7089,Keyboard Model 793,SKU-107089,Computer Accessories,Asus,106,26,991,Keyboard Model 793 by Asus,4.9,FALSE,2023-12-06T07:11:55.243
7090,Printer Model 273,SKU-107090,Office Equipment,HP,578,0,31,Printer Model 273 by HP,3.1,TRUE,2025-12-05T07:11:55.243
7091,Tablet Model 146,SKU-107091,Tablets,Dell,448,30,834,Tablet Model 146 by Dell,2.7,TRUE,2026-01-15T07:11:55.243
7092,Smartphone Model 914,SKU-107092,Mobile Phones,Sony,810,20,647,Smartphone Model 914 by Sony,3.1,TRUE,2025-10-27T07:11:55.243
7093,Mouse Model 852,SKU-107093,Computer Accessories,HP,208,32,744,Mouse Model 852 by HP,4.8,FALSE,2023-12-27T07:11:55.243
7094,Monitor Model 202,SKU-107094,Computer Accessories,Apple,318,32,265,Monitor Model 202 by Apple,4,TRUE,2023-09-23T07:11:55.243
7095,Headphone Model 152,SKU-107095,Audio,Asus,274,24,64,Headphone Model 152 by Asus,1.2,TRUE,2025-11-26T07:11:55.243
7096,Laptop Model 621,SKU-107096,Laptops,HP,1613,0,563,Laptop Model 621 by HP,3.7,TRUE,2023-11-18T07:11:55.243
7097,Monitor Model 333,SKU-107097,Computer Accessories,Apple,273,19,114,Monitor Model 333 by Apple,3.1,TRUE,2025-06-19T07:11:55.243
7098,Monitor Model 317,SKU-107098,Computer Accessories,Sony,185,13,666,Monitor Model 317 by Sony,1.2,TRUE,2023-07-03T07:11:55.243
7099,Tablet Model 631,SKU-107099,Tablets,Xiaomi,382,26,991,Tablet Model 631 by Xiaomi,4.5,TRUE,2023-08-26T07:11:55.243
7100,Tablet Model 509,SKU-107100,Tablets,Apple,875,26,493,Tablet Model 509 by Apple,3.3,TRUE,2025-05-25T07:11:55.243
7101,Headphone Model 884,SKU-107101,Audio,Xiaomi,280,0,27,Headphone Model 884 by Xiaomi,1.8,TRUE,2025-07-03T07:11:55.243
7102,Mouse Model 200,SKU-107102,Computer Accessories,Acer,190,7,278,Mouse Model 200 by Acer,1.3,TRUE,2024-11-11T07:11:55.243
7103,Smart Watch Model 495,SKU-107103,Wearables,Xiaomi,678,4,621,Smart Watch Model 495 by Xiaomi,1.2,TRUE,2023-10-16T07:11:55.243
7104,Keyboard Model 592,SKU-107104,Computer Accessories,Dell,267,6,809,Keyboard Model 592 by Dell,4.2,TRUE,2025-08-27T07:11:55.243
7105,Mouse Model 149,SKU-107105,Computer Accessories,Samsung,30,40,632,Mouse Model 149 by Samsung,2.5,TRUE,2024-06-09T07:11:55.243
7106,Monitor Model 989,SKU-107106,Computer Accessories,Samsung,122,46,385,Monitor Model 989 by Samsung,3.7,TRUE,2023-06-02T07:11:55.243
7107,Printer Model 574,SKU-107107,Office Equipment,Acer,777,20,997,Printer Model 574 by Acer,4.2,TRUE,2025-10-30T07:11:55.243
7108,Tablet Model 800,SKU-107108,Tablets,Asus,844,33,63,Tablet Model 800 by Asus,2.9,TRUE,2023-09-28T07:11:55.243
7109,Smartphone Model 521,SKU-107109,Mobile Phones,Acer,642,5,226,Smartphone Model 521 by Acer,4.7,TRUE,2023-10-19T07:11:55.243
7110,Smart Watch Model 212,SKU-107110,Wearables,Asus,296,2,545,Smart Watch Model 212 by Asus,3,TRUE,2025-04-19T07:11:55.243
7111,Monitor Model 110,SKU-107111,Computer Accessories,Lenovo,231,40,668,Monitor Model 110 by Lenovo,4,TRUE,2023-07-12T07:11:55.243
7112,Tablet Model 247,SKU-107112,Tablets,Xiaomi,722,28,323,Tablet Model 247 by Xiaomi,1,TRUE,2025-06-15T07:11:55.243
7113,Monitor Model 265,SKU-107113,Computer Accessories,Sony,149,16,795,Monitor Model 265 by Sony,3.4,TRUE,2025-04-28T07:11:55.243
7114,Headphone Model 823,SKU-107114,Audio,Samsung,103,42,241,Headphone Model 823 by Samsung,4.7,TRUE,2025-03-07T07:11:55.243
7115,Mouse Model 347,SKU-107115,Computer Accessories,Apple,268,36,673,Mouse Model 347 by Apple,1.1,TRUE,2026-01-20T07:11:55.243
7116,Monitor Model 288,SKU-107116,Computer Accessories,Acer,249,19,376,Monitor Model 288 by Acer,3.3,TRUE,2024-09-06T07:11:55.243
7117,Headphone Model 497,SKU-107117,Audio,Samsung,108,38,413,Headphone Model 497 by Samsung,4.5,TRUE,2026-01-21T07:11:55.243
7118,Mouse Model 258,SKU-107118,Computer Accessories,Logitech,153,32,656,Mouse Model 258 by Logitech,4.7,TRUE,2025-08-14T07:11:55.243
7119,Printer Model 680,SKU-107119,Office Equipment,Logitech,676,9,777,Printer Model 680 by Logitech,4.3,TRUE,2023-12-16T07:11:55.243
7120,Smartphone Model 113,SKU-107120,Mobile Phones,Samsung,924,3,379,Smartphone Model 113 by Samsung,2.3,TRUE,2024-10-09T07:11:55.243
7121,Monitor Model 374,SKU-107121,Computer Accessories,Xiaomi,91,28,183,Monitor Model 374 by Xiaomi,2.5,TRUE,2025-01-18T07:11:55.243
7122,Camera Model 334,SKU-107122,Cameras,Asus,1698,47,785,Camera Model 334 by Asus,5,TRUE,2024-02-21T07:11:55.243
7123,Tablet Model 756,SKU-107123,Tablets,HP,764,17,245,Tablet Model 756 by HP,3.6,TRUE,2023-12-10T07:11:55.243
7124,Mouse Model 133,SKU-107124,Computer Accessories,Lenovo,173,39,797,Mouse Model 133 by Lenovo,3.6,TRUE,2024-11-01T07:11:55.243
7125,Printer Model 158,SKU-107125,Office Equipment,Dell,357,42,820,Printer Model 158 by Dell,3.9,TRUE,2023-06-22T07:11:55.243
7126,Keyboard Model 630,SKU-107126,Computer Accessories,Sony,302,14,971,Keyboard Model 630 by Sony,1.4,TRUE,2025-03-03T07:11:55.243
7127,Keyboard Model 874,SKU-107127,Computer Accessories,Apple,136,27,250,Keyboard Model 874 by Apple,2.2,TRUE,2023-05-19T07:11:55.243
7128,Printer Model 456,SKU-107128,Office Equipment,Lenovo,261,40,338,Printer Model 456 by Lenovo,3.6,TRUE,2025-08-05T07:11:55.243
7129,Monitor Model 973,SKU-107129,Computer Accessories,Acer,293,22,322,Monitor Model 973 by Acer,3,TRUE,2023-11-25T07:11:55.243
7130,Mouse Model 793,SKU-107130,Computer Accessories,Logitech,177,29,209,Mouse Model 793 by Logitech,5,TRUE,2023-10-21T07:11:55.243
7131,Smart Watch Model 546,SKU-107131,Wearables,Apple,287,20,595,Smart Watch Model 546 by Apple,2.7,FALSE,2025-06-07T07:11:55.243
7132,Smartphone Model 130,SKU-107132,Mobile Phones,Asus,1042,28,790,Smartphone Model 130 by Asus,1.8,TRUE,2024-10-02T07:11:55.243
7133,Laptop Model 666,SKU-107133,Laptops,Sony,1990,13,499,Laptop Model 666 by Sony,4.8,TRUE,2025-11-22T07:11:55.243
7134,Printer Model 691,SKU-107134,Office Equipment,HP,909,15,348,Printer Model 691 by HP,4.1,TRUE,2023-08-25T07:11:55.243
7135,Mouse Model 129,SKU-107135,Computer Accessories,HP,233,42,373,Mouse Model 129 by HP,3,TRUE,2025-03-28T07:11:55.243
7136,Printer Model 751,SKU-107136,Office Equipment,Asus,620,41,213,Printer Model 751 by Asus,3.4,TRUE,2025-07-12T07:11:55.243
7137,Smart Watch Model 669,SKU-107137,Wearables,Xiaomi,649,33,259,Smart Watch Model 669 by Xiaomi,2.1,TRUE,2025-01-13T07:11:55.243
7138,Smartphone Model 223,SKU-107138,Mobile Phones,Sony,1028,25,668,Smartphone Model 223 by Sony,4.5,TRUE,2025-10-10T07:11:55.243
7139,Headphone Model 913,SKU-107139,Audio,Samsung,77,13,54,Headphone Model 913 by Samsung,2.8,TRUE,2023-08-29T07:11:55.243
7140,Keyboard Model 757,SKU-107140,Computer Accessories,HP,150,36,58,Keyboard Model 757 by HP,2.3,TRUE,2024-05-06T07:11:55.243
7141,Smart Watch Model 792,SKU-107141,Wearables,Sony,688,25,6,Smart Watch Model 792 by Sony,2.1,TRUE,2025-08-04T07:11:55.243
7142,Keyboard Model 842,SKU-107142,Computer Accessories,Asus,33,11,205,Keyboard Model 842 by Asus,4.9,TRUE,2025-10-22T07:11:55.243
7143,Headphone Model 266,SKU-107143,Audio,Lenovo,355,12,324,Headphone Model 266 by Lenovo,4.1,TRUE,2025-08-06T07:11:55.243
7144,Camera Model 672,SKU-107144,Cameras,Samsung,940,31,905,Camera Model 672 by Samsung,1.1,TRUE,2023-07-03T07:11:55.243
7145,Smartphone Model 928,SKU-107145,Mobile Phones,Samsung,767,8,549,Smartphone Model 928 by Samsung,1.1,TRUE,2026-01-12T07:11:55.243
7146,Smartphone Model 691,SKU-107146,Mobile Phones,HP,726,41,574,Smartphone Model 691 by HP,3.8,TRUE,2025-09-30T07:11:55.243
7147,Smartphone Model 320,SKU-107147,Mobile Phones,HP,436,24,887,Smartphone Model 320 by HP,1.9,TRUE,2023-07-11T07:11:55.243
7148,Printer Model 429,SKU-107148,Office Equipment,Acer,890,46,71,Printer Model 429 by Acer,4.2,TRUE,2025-11-18T07:11:55.243
7149,Keyboard Model 765,SKU-107149,Computer Accessories,Apple,174,16,821,Keyboard Model 765 by Apple,3.1,TRUE,2023-06-21T07:11:55.243
7150,Printer Model 591,SKU-107150,Office Equipment,Apple,450,31,613,Printer Model 591 by Apple,3.3,TRUE,2023-08-16T07:11:55.243
7151,Monitor Model 213,SKU-107151,Computer Accessories,Apple,148,8,435,Monitor Model 213 by Apple,2.6,TRUE,2023-11-16T07:11:55.243
7152,Laptop Model 244,SKU-107152,Laptops,Xiaomi,2447,21,504,Laptop Model 244 by Xiaomi,1.7,TRUE,2024-05-05T07:11:55.243
7153,Headphone Model 627,SKU-107153,Audio,Xiaomi,420,18,971,Headphone Model 627 by Xiaomi,4.8,TRUE,2024-02-17T07:11:55.243
7154,Keyboard Model 136,SKU-107154,Computer Accessories,Dell,255,23,7,Keyboard Model 136 by Dell,4.2,TRUE,2025-03-10T07:11:55.243
7155,Keyboard Model 319,SKU-107155,Computer Accessories,Apple,185,1,140,Keyboard Model 319 by Apple,3.6,TRUE,2025-09-12T07:11:55.243
7156,Camera Model 290,SKU-107156,Cameras,Lenovo,1446,25,752,Camera Model 290 by Lenovo,4.1,TRUE,2024-08-15T07:11:55.243
7157,Printer Model 453,SKU-107157,Office Equipment,Logitech,351,45,543,Printer Model 453 by Logitech,2.6,TRUE,2023-12-30T07:11:55.243
7158,Mouse Model 701,SKU-107158,Computer Accessories,Dell,264,40,412,Mouse Model 701 by Dell,4.1,TRUE,2023-12-17T07:11:55.243
7159,Camera Model 507,SKU-107159,Cameras,Asus,1258,43,774,Camera Model 507 by Asus,3.4,TRUE,2024-01-12T07:11:55.243
7160,Mouse Model 992,SKU-107160,Computer Accessories,Samsung,190,47,946,Mouse Model 992 by Samsung,1.8,TRUE,2025-07-17T07:11:55.243
7161,Laptop Model 692,SKU-107161,Laptops,Samsung,984,25,884,Laptop Model 692 by Samsung,4.2,TRUE,2023-08-29T07:11:55.243
7162,Mouse Model 956,SKU-107162,Computer Accessories,Apple,146,43,599,Mouse Model 956 by Apple,2.2,TRUE,2023-08-20T07:11:55.243
7163,Mouse Model 262,SKU-107163,Computer Accessories,HP,259,24,185,Mouse Model 262 by HP,5,TRUE,2024-06-06T07:11:55.243
7164,Monitor Model 552,SKU-107164,Computer Accessories,Logitech,42,9,965,Monitor Model 552 by Logitech,3.2,TRUE,2023-05-17T07:11:55.243
7165,Smartphone Model 460,SKU-107165,Mobile Phones,Samsung,1205,12,433,Smartphone Model 460 by Samsung,4.4,TRUE,2024-06-25T07:11:55.243
7166,Smartphone Model 197,SKU-107166,Mobile Phones,Xiaomi,322,49,370,Smartphone Model 197 by Xiaomi,3.2,TRUE,2023-05-18T07:11:55.243
7167,Printer Model 733,SKU-107167,Office Equipment,HP,286,42,607,Printer Model 733 by HP,5,TRUE,2024-10-02T07:11:55.243
7168,Smartphone Model 129,SKU-107168,Mobile Phones,Lenovo,1193,18,630,Smartphone Model 129 by Lenovo,3.8,FALSE,2024-02-13T07:11:55.243
7169,Headphone Model 378,SKU-107169,Audio,HP,131,4,343,Headphone Model 378 by HP,5,TRUE,2024-12-24T07:11:55.243
7170,Keyboard Model 260,SKU-107170,Computer Accessories,Sony,110,9,32,Keyboard Model 260 by Sony,3.7,TRUE,2023-10-22T07:11:55.243
7171,Mouse Model 456,SKU-107171,Computer Accessories,Sony,247,4,842,Mouse Model 456 by Sony,2.2,TRUE,2023-05-21T07:11:55.243
7172,Keyboard Model 945,SKU-107172,Computer Accessories,Lenovo,300,44,799,Keyboard Model 945 by Lenovo,4.7,TRUE,2025-08-21T07:11:55.243
7173,Camera Model 577,SKU-107173,Cameras,Lenovo,812,25,343,Camera Model 577 by Lenovo,2.5,TRUE,2025-09-08T07:11:55.243
7174,Tablet Model 666,SKU-107174,Tablets,Xiaomi,641,15,349,Tablet Model 666 by Xiaomi,1.4,TRUE,2024-09-21T07:11:55.243
7175,Keyboard Model 967,SKU-107175,Computer Accessories,Asus,56,24,845,Keyboard Model 967 by Asus,3.6,TRUE,2024-12-06T07:11:55.243
7176,Headphone Model 130,SKU-107176,Audio,Dell,74,23,902,Headphone Model 130 by Dell,2.8,TRUE,2023-07-23T07:11:55.243
7177,Headphone Model 645,SKU-107177,Audio,Sony,226,16,606,Headphone Model 645 by Sony,4.1,TRUE,2023-06-07T07:11:55.243
7178,Keyboard Model 232,SKU-107178,Computer Accessories,HP,124,23,672,Keyboard Model 232 by HP,2.2,TRUE,2024-08-31T07:11:55.243
7179,Printer Model 128,SKU-107179,Office Equipment,Sony,705,31,637,Printer Model 128 by Sony,2.5,TRUE,2024-09-28T07:11:55.243
7180,Smart Watch Model 625,SKU-107180,Wearables,Logitech,390,43,658,Smart Watch Model 625 by Logitech,2.2,TRUE,2025-10-28T07:11:55.243
7181,Keyboard Model 975,SKU-107181,Computer Accessories,Xiaomi,65,16,952,Keyboard Model 975 by Xiaomi,4.6,FALSE,2024-06-15T07:11:55.243
7182,Smart Watch Model 633,SKU-107182,Wearables,Lenovo,363,21,377,Smart Watch Model 633 by Lenovo,4.9,TRUE,2024-12-03T07:11:55.243
7183,Smart Watch Model 750,SKU-107183,Wearables,Dell,493,43,220,Smart Watch Model 750 by Dell,3.7,TRUE,2025-02-15T07:11:55.243
7184,Laptop Model 401,SKU-107184,Laptops,Logitech,2474,46,560,Laptop Model 401 by Logitech,1.1,FALSE,2023-10-10T07:11:55.243
7185,Smartphone Model 763,SKU-107185,Mobile Phones,Logitech,752,29,174,Smartphone Model 763 by Logitech,3.7,TRUE,2025-01-22T07:11:55.243
7186,Smartphone Model 318,SKU-107186,Mobile Phones,Sony,1012,5,581,Smartphone Model 318 by Sony,1.5,TRUE,2023-05-13T07:11:55.243
7187,Monitor Model 420,SKU-107187,Computer Accessories,Asus,141,47,179,Monitor Model 420 by Asus,2.6,TRUE,2024-05-13T07:11:55.243
7188,Headphone Model 588,SKU-107188,Audio,Lenovo,135,45,298,Headphone Model 588 by Lenovo,3,TRUE,2024-12-13T07:11:55.243
7189,Monitor Model 792,SKU-107189,Computer Accessories,Apple,41,9,669,Monitor Model 792 by Apple,3.3,TRUE,2025-05-21T07:11:55.243
7190,Monitor Model 856,SKU-107190,Computer Accessories,Asus,56,33,822,Monitor Model 856 by Asus,1.8,TRUE,2023-08-28T07:11:55.243
7191,Monitor Model 639,SKU-107191,Computer Accessories,HP,188,40,579,Monitor Model 639 by HP,1.3,TRUE,2024-08-25T07:11:55.243
7192,Laptop Model 433,SKU-107192,Laptops,Acer,2194,8,592,Laptop Model 433 by Acer,2.2,TRUE,2024-01-16T07:11:55.243
7193,Smartphone Model 185,SKU-107193,Mobile Phones,Lenovo,673,29,300,Smartphone Model 185 by Lenovo,2.4,TRUE,2024-03-25T07:11:55.243
7194,Camera Model 266,SKU-107194,Cameras,Sony,1589,37,680,Camera Model 266 by Sony,2,TRUE,2024-05-19T07:11:55.243
7195,Mouse Model 929,SKU-107195,Computer Accessories,Xiaomi,123,44,175,Mouse Model 929 by Xiaomi,2.1,TRUE,2024-06-11T07:11:55.243
7196,Tablet Model 385,SKU-107196,Tablets,Dell,483,42,439,Tablet Model 385 by Dell,3.1,TRUE,2024-01-03T07:11:55.243
7197,Monitor Model 925,SKU-107197,Computer Accessories,Acer,201,44,33,Monitor Model 925 by Acer,4,TRUE,2025-02-20T07:11:55.243
7198,Monitor Model 630,SKU-107198,Computer Accessories,Logitech,321,14,830,Monitor Model 630 by Logitech,3.6,TRUE,2025-02-01T07:11:55.243
7199,Printer Model 934,SKU-107199,Office Equipment,HP,241,44,775,Printer Model 934 by HP,3.9,TRUE,2023-11-26T07:11:55.243
7200,Monitor Model 123,SKU-107200,Computer Accessories,Acer,94,48,879,Monitor Model 123 by Acer,1.8,TRUE,2024-06-09T07:11:55.243
7201,Headphone Model 457,SKU-107201,Audio,Dell,120,6,760,Headphone Model 457 by Dell,3.2,TRUE,2024-07-10T07:11:55.243
7202,Headphone Model 166,SKU-107202,Audio,Logitech,333,42,507,Headphone Model 166 by Logitech,2.4,TRUE,2024-10-11T07:11:55.243
